Date,Username,User tag,Content,Mentions,Reply to
"2026-01-13,00:38:00",ktoia,#0,"— Деймос Морф —

Под тусклым светом едва освещавшим полумрак, он приблизился к границе того местечка, которое заметил с пригорка. Деймос шел размышляя о том стоит ли блуждать ночью. С одной стороны, ночь - отличное время, чтобы кого-то выследить. С другой же... Опасна эта ночь, ведь не видно ни черта. Но пока явных признаков приближающейся опасности не слышно, можно ступать дальше. И вот... В зоне видимости появилось высокое строение - водонапорная башня. Она не была его целью. Цель была одна - огонек, который он заметил ранее на склоне. Если там кто-то живой, тот не должен уйти. Хотя... Эти окрестности навевают... ностальгию. Возможно... плохую ностальгию. Нужно двигаться дальше - в поисках огня.",_kambot,1460379713574015018
"2026-01-13,00:41:04",biokoff,#0,"—Генрих Ере—
|-----------------------------------------------------------------------------|
Воин с непониманием смотрел за потугами парня, а после услышав очевидную вещь продолжил собирать вещи, вот только заметив ""палку-стрелялку"" тот покрутил бровь, направив меч на палку и спрашивая:
<@&1450955974692044900> .
|-----------------------------------------------------------------------------|

—А как она стреляет? Хотя, наверное все равно, главное что стреляет. Я сейчас собираю вещи в планах свалить, но раз ты говоришь переждать ночь то ладно, я могу посторожить вас, любого монстра как минимум на минут 20-ть задержать смогу, а там и вы постреляете палкой.

|-----------------------------------------------------------------------------|",_kambot,1460386083639660656
"2026-01-13,01:32:28",samin__,#0,"— Леонард Моретти —

Всё... происходит слишком резво. Слишком много информации. СЛИШКОМ МНОГО. Всмысле мертвы? В смысле спас. Моретти вообще не понимал что происходит вокруг него. Весь шлак он пропустил и понял одно. Он в говне... Та тварь сильна и это понятное дело. Она уже кого-то загоняла до смерти... да, этот мир определённо похож на прошлый... только... ХУЖЕ

Парень с непониманием смотрел на нового знакомого, хотел ли он, не хотел, а доверять сейчас он мог только им... до момента пока не достали ""полку стрелялку"". Фу-фу-фу! Страсти накаляются! Лео уже было хотел поднять руки, однако успокоился, вспоминая что они тут в одной лодке. Когда тому задали вопрос, парень фыркнул и ответил:

— Что это я знаю и то что это не остановит ту тварь, я тоже знаю. Как дожить до утра? Хм... даже не представляю. Если оно захочет - мы трупы. Мы живы только по его милости. Я видел его не особо много, однако... эм... понял точно... то что мы будем сидеть здесь - погоды не сделает

После парень незатейливо почесал затылок и сказал:

— Если что, я скажу если почувствую его рядом. А пока что... чем помочь? С рассветом ведь всё закончится?

||<@998481175276425287> ||","biokoff, _kambot",1460388138588573972
"2026-01-13,01:47:21",_kambot,#0,"**И так, мужчина оказался на привале. Перед ним лежала весьма интересная картина - недавно потухший костер, оставленные кем то вещи и так же уже практически затертые следы, которые выводили из этого лагеря. Луна уже перешла через середину неба. Все остальное для мужчины было покрыто мраком. Лишь высоко в небо упиралась башня, к которой и шел Деймос.**",ktoia,1460387364005351504
"2026-01-13,02:03:31",ktoia,#0,"— Деймос Морф —

Морф остановился у края привала, медленно оглядывая брошенный лагерь. Тусклый свет сканера скользнул по угасшим углям костра, оброненным вещам и едва заметным следам, теряющимся в темноте. Мужчина присел рядом с кострищем, пробормотав себе под нос:

— Интересно...

Взгляд пробежался по вещам и.... это был один хлам: тряпье и прочий ненужный мусор. Однако кто-то отсюда определённо ушел в спешке. Деймос встал, слегка потянувшись и повернулся в сторону, куда и следовал за огоньками. Здесь точно есть люди или их останки... Мх... Надеюсь ещё живы.

Ну... А что оставалось делать мужику? Конечно же, он пошел дальше туда куда и шел. Обстановка и радовала и напрягала, а в голове все процветала дурная ностальгия. Хотелось бы, чтобы это было только у него в голове.",_kambot,1460404816730783918
"2026-01-14,02:31:36",_kambot,#0,"— Кайл Товальд —

Кайл бережно проверял наличие патрон в ружье, а после когда же убедился, выслушал попаданцев и вздохнув сказал:

— Да, Лео.... ты прав. Если он захочет - мы уже будем лежать, ноо... церковь.. это же.. дом Божий, да? Пхах... Да, даже если Бог и покинул это место то, все равно от факта того, что тут это есть - уже спокойней. Просто мое личное утешение...

Мужчина слегка потер затылок, а после прокашлялся и продолжил:

— Кхм... в общем то.. с рассветом, мы хотя бы сможем выйти на улицу и хоть что то увидить, ибо сейчас у нас есть только эта пара тройка свечей и все... обзора ноль.

Кайл взглянул прямо в глаза Моретти:

— Надеюсь, что твоя особенность нам и вправду поможет.

Мужчина развернулся на <@&1451285412478718075> :

— Видишь ли.. стрелять как раз таки это последнее что нужно сделать... Эти патроны для Лесника, а не для рядовых. У нас их всего 2, напомню. Да и в целом наш приоритет сейчас - ни с кем не сражаться, не шуметь иии... не светить лицами.. Ох, черт кстати про светить!

Кайл судорожно начал тушить все свечки, что были в помещении, а после достал из кармана тусклую лампочку с кнопкой и включил ее, показав двоим ребятам жестом подойти ближе:

— Так... будет лучше.",samin__,1460401071863234827
"2026-01-14,02:36:44",_kambot,#0,"**И так, мужчина бегло осмотрел место, что когда то было ""лагерем"" дял кого то, а после продолжил движение уже по памяти, ибо следов уже не видно, свет затерян где то среди деревьев. Остается только идти в примерном направлении.... прямо через этот дивный лес, что прямо навевал Деймосу прошлым, еще когда он только начинал свой путь... Кто бы знал, что он вернется сюда вновь, спустя весьма приличное количество лет.**
**Тем временем, Морф продолжал идти, светя себе под ноги своим ""устройством"" с плеча, как вдруг... послышался голос, словно из старого радио. Голос тихо проговорил ""Мистер Морф...""**",ktoia,1460408886317023315
"2026-01-14,07:41:28",biokoff,#0,"—Генрих Ере—
|-----------------------------------------------------------------------------|
Тот с непониманием смотрел на уольшеный фонарь, но все же пепестал собирать вещи, задумчиво смотря на проходы, после чего спросил:
<@&1450955974692044900> .
|-----------------------------------------------------------------------------|

—Я не думаю что хорошая идея ждать всю ночь рассвета, да ещё и в основном помещении. Опять же как я говорил ранее я могу постарожмьь ваш сон, а днём вы уже поможете мне, разве так не будет лучше?

|-----------------------------------------------------------------------------|",_kambot,1460778342600147260
"2026-01-14,12:29:17",ktoia,#0,"— Деймос Морф —

Ночная тишина прерываемая увесистыми шагами по сероватой земле. Не стоит больше описывать настороженность Деймоса - она просто была естественной. Любой человек побаивался идти там где ему не рады... Однако... Тут тишину прорезал тихий голос... Деймос повернул голову в пол оборота и тихо сказал:

— Сам знаю. Плоховато идти здесь ночью, ну а что поделать? Коль не найду свет, то... Где нибудь да подожду утра, думаю... Все не так уж и плохо... А, да и какой я тебе ""Мистер""? Просто Деймос достаточно! Запомни наконец.

Мужик чутка тсыкнул, но под конец добавил продолжая идти:

— Так вот, ты по тому поводу или что другое?",_kambot,1460779634642653397
"2026-01-14,12:46:38",samin__,#0,"— Леонард Моретти —

Божий дом. Да... как давно Лео этого не слышал. Сам то он был верным последователем ""Богини вечной ночи"" в принципе из-за этого он и пошёл именно в церковь, как только увидел её на карте, правда ожидал увидеть нечто иное, чем рыцаря неизвестного пола. Хотя он и не особо доверял тому, что девушка может быть такой бойкой. Хотя... Меллиса в такой ситуации уж точно с него шкуру спустила

От этой мысли дрож в ногах ушла, от чего парнишка даже слегка улыбнулся. И подойдя к свету парень произнёс:

— Если это существо подобно тварям из моего мира, я знаю пару баек про них. Нам ведь в случае чего просто нужно потянуть время? Есть у меня идея, но она до ужаса опасная, но шансы на выживание поднимет

Смотня на ""палку стрелялку"" Моретти не верил что она сможет навредить той сущности. Максимум - обездвижить на пару мгновений, не более. Хотя и этого было бы достаточно, чтобы изгнать её, правда... мда... его в эти таинства не посвящали. Билл... если я каким-то чудом вернусь из этой преисподней, у меня будет что тебе сказать о твоём обучении",biokoff,1460856322135298303
"2026-01-14,14:08:46",_kambot,#0,"— Сканер —

— Нет, Шеф, я не об этом. Вы сбились с маршрута. Я не наблюдаю следов. Я прошу прощения, но в виду старости моей модели, я не могу светить ярче. И к вашему сожалению я НЕ могу вас называть иначе. Исключительно официальный стиль обращения, ввиду того, что вам меня выдало руководство из своих резервов.

Роботизированный голос сделал паузу и продолжил

— А если касательно ваших травм, что вы мне рассказывали для понимания картины, то не переживайте! Здесь и сейчас я не фиксирую чье либо присутствие. Однако! Если вы все еще испытываете недуг и негодование, то  я могу включить вам расслабляющую музыку или проработать с вами ваши травмы! На меня скачали профессиональный и дипломированный курс психологии!",ktoia,1460928751670919252
"2026-01-14,14:45:55",_kambot,#0,"— Кайл Товальд —

Мужчина снова судорожно потер лоб и тихо сказал <@&1451285412478718075> :

— Мгм... не стоит быть таким героем... Даже я сейчас не беру флаг в руки, а сижу тут с вами, а уж поверь, я человек самоотверженный. Не нужно нам доказывать, что ты сильный. Я верю тебе и верю в то, что ты отличный воин, но поверь. Ни один рыцарь, пехотинец или космонавт не продержится один в этом месте. Но вот с чем ты прав - стоит подняться на купольную часть

Кайл повел за собой двоицу к лестнице, попутно обратившись к <@&1450955974692044900> :

— Не знаю я, что там у тебя за мир и что за твари обитают там, но всякая информация будет полезна... быть может сможем провести параллели и что то подметить для себя. Будем признательны если расскажешь.",samin__,1460933119258529883
"2026-01-14,14:52:23",biokoff,#0,"—Генрих Ере—
|-----------------------------------------------------------------------------|
Воин никак не отреагировал на слова парня, а как он мог, они ведь были верны. Хоть воин и гордился своей силой, но понимал как никто другой, что одному тут ни то что ни выжить, тут и секунды не просуществовать без нужных знаний и снаровки. Тот молча стал следовать за парнем, предпочитая пока ничего не говорить, аккуратно перебирая клинок в руках и всматриваясь в тени помещения.
|-----------------------------------------------------------------------------|",_kambot,1460963138345238702
"2026-01-14,15:44:23",samin__,#0,"— Леонард Моретти —

По пути парень в полумраке разглядел небольшой отблеск. Отойдя слегка от единственного источника света, тот взял свою трость, что отлетела ещё в момент пересечения этого порога. Такое ощущение что лучше бы не пересекал...

Вернувшись и поднявшись с группкой на вышку, парень стал рассказывать:

— Если это чистилище, то дело плохо. В моём мире всё было немного иначе, однако параллели есть. После смерти некоторые существа становились паранормальными сущностями. Это мог быть самый хороший человек или обычное животное, что не могло так просто уйти их этого мира из-за невыполненной цели или просто обиды. В общем причины были разные. Я сам узнал о той стороне своего мира только месяц назад, однако могу сказать точно. Это всё очень хорошо скрывали. Нет, слухи ходили, да и в священных писаниях встречались текста про великанов, эльфов и фей, однако это были просто бредни, что в нашей эпохе никто в серьёз не воспринимал

— Я жил во время пара и машин, если вам что-то это говорит. И дело было в том, что чем больше молвы ходит о какой либо сущности, тем сильнее она была. Сила черпалась толи из страха, толи от самого факта обсуждений, однако боюсь представить что этот ""хозяин"" должен был бы сделать при жизни чтобы стать этим

— Я же стал потусторонним. Скажем... человеком, что имеет повышенную чувствительность ко всему этому. И... на первом задании провалился, поправши в плен к смоляным псам

— Думаю если эта сущность разумна, я смогу задержать её, играя с её тщеславием. Разговор у нас конечно был не долгим, однако я почувствовал его садистские наклонности. Думаю это и можно будет использовать

Договорив, парень улыбнулся, как будто в только что сказанном не было риска смерти, причём медленной и очень кровавой

||<@&1451285412478718075> ||",_kambot,1460963138345238702
"2026-01-14,16:14:13",ktoia,#0,"— Деймос Морф —

Выслушав друга на плече, тот с вздохом остановился, потрогав переносицу, которую закрывала часть черепа. Мужчина стал отвечать:

— Гарри... послушай... Сколько раз я уже говорил, что психологи в этом богом забытом послесмертии бесполезны, а ты в очередной раз предлагаешь... Мхм... Значит, сошли с пути. Плохо. Я думал, что иду точно в том направлении, где видел свет.

Отмолчавшись, продолжил:

— Хм... Знаешь, если мы тут никого из смолянистых не встретим, то моё самочувствие улучшится. Собственно, так пока и происходит.

Окинул взглядом окрестности.

— И что теперь думаешь? Искать, где переждать до утра или слоняться в поисках того что ищем?",_kambot,1460953787186413599
"2026-01-14,17:46:10",_kambot,#0,"— Сканер —

— Лично я считаю, что помощь может потребоваться при любых обстоятельствах! Особенно при факторе нахождения в мире Смерти! На среднестатистический организм данная обстановка влияет угнетающе и негативно!


Эти слова прозвучали с веселым настроем и даже слегка громко, а после же ""Гарри"" продолжил с серьезным тоном:

— Я предлагаю двигаться дальше пока не стало еще хуже. Я просканировал местность еще будучи на том холме. Я запомнил дорогу! Однако, если бы я мог просканировать остатки следов, то вероятность успеха маршрута повысилась с 90% до всех 100!

Последние слова, вновь имели позитивный тон. Сканер продолжил:

— Сейчас ваше, мистер Деймос, отклонение от маршрута составляет 90°. Если говорить простым языком - слегка повернитесь на право, ориентируясь на вон ту высокую сущность стоящую между елок!",ktoia,1460985361286041663
"2026-01-14,19:14:58",ktoia,#0,"— Деймос Морф —

Мужчина, слушая механического друга, всё это время смотрел на него из-за плеча. На рассуждения о мире Смерти он решил не отвечать, предаваясь размышлениям о том, насколько Гарри все таки полезен. Одобрительно кивнув, Деймос сказал:

— Пф... 90% это выше крыши. Двигаемся - значит двигаемся. Честно говоря, даже если бы ты сказал, что нужно ждать утра, я бы не согласился...

Морф вздохнул и стал осматривать пространство, попутно прислушиваясь к сканеру... **НО!** Взгляд замер, когда мужчина услышал фразу ""ориентируясь на вон ту высокую сущность"". Полусекундная пауза и Деймос заметил ту самую фигуру, стоящую между ёлок. Блять... Нееее.... Уже не сбавляя тон, Деймос выдал:

— Гарри, я твою ма... **твоего производителя знаю!**

Высказавшись он как и было сказано - не тупя и не ожидая ничего, слегка повернулся вправо... и начал уносить ноги, попутно выхватывая ножище с пояса.",_kambot,1461008498883170456
"2026-01-14,19:46:47",biokoff,#0,"—Генрих Ере—
|-----------------------------------------------------------------------------|
Мечник не хотел вклиниваться в беседу в коей мало смыслел, однако услышав о отваге парня, тот и сам решил взять сердце в кулак, вставляя:
<@998481175276425287> .
|-----------------------------------------------------------------------------|

—Если он наслаждается страданиями и болью, то я предлагаю меня в качестве животного щита, ведь в отличии от вас я смогу продержаться дольше в сознании и боевом порядке. Не считайте это жертвой, скорее возможностью для побега в случае неудачи выжидания дня.

|-----------------------------------------------------------------------------|","samin__, _kambot",1460977853108588680
"2026-01-15,13:42:56",_kambot,#0,"— Кайл Товальд —

Присев на пол, мужчина стал слушать рассказ паренька и задумчиво мял подбородок. Кайл немало удивился многим вещам. И то что, Лео из века так 19 причем Земного. Не уж то другие реальности могут быть такие же как его мир? Во вторых то, что и там процветает какая то нечистая сила. Ну и наконец - сами способности Лео. Интересные попаданцы оказывается могут быть.... Но факт остался фактом - группе все еще не по силу что либо сделать и от этого Кайл никак не веселел, а все еще был погружен в свое сознание, параллельно слушая Леонарда. НО вот речь парнишки подошла к концу и воин даже вставил свои слова и Кайл сказал:


— Мммххх... Я... Ох, черт. Кхм, ладно. Чтож, это мне повезло с тобой Лео! Значит твои мысли могут быть весьма приближенными к моим., хвала небесам! Но, из всего что ты сказал - полезного подчеркнуть можно мало. Природа тварей, увы, разная. Твои способности - штука полезная, держи их на готове. И...

Кайл посмотрел и на <@&1451285412478718075> и на <@&1450955974692044900> :

— Никто не будет выходить, дежурить и все прочее. По просту бессмыслено. Уже сами же вы сказали, что мы живем лишь по его хотению. Никакой часовой погоды не сделает, а на счет ""задержки"".... У вас двоих приоритет спастись. Я напомню, что вы все еще ЖИВЫЕ, в отличие от меня... В любой противной ситуации - вы должны бежать, а не спасать меня. Если тварь поглотит ЖИВУЮ сущность - до добра это не доведет, уж поверьте. Я мыслю сейчас не из того, что хочу сам пожертвовать собой, ибо такой весь герой, нет! Я просто думаю сейчас в первую очередь об рациональности действий. Всякая дезорганизация - крах для нас...

Мужчина опечалено склонил голову.",biokoff,1461038851840671949
"2026-01-15,13:51:35",_kambot,#0,"Кажется вот и Деймос увидал своего друга! но почему то решил убежать... в любом случае, мужчина бежал что есть мочи в сторону, куда его направил дорогой Сканер. Тем временем, пока Морф бежал без оглядки, Сканер вновь заговорил:

— Ой-ой-ой-ой! Мистер Морф, опасность! Я засек одну из сущностей! Моя рекомендация для данной ситуации - бежать еще быстрее! В таком случае по примерным подсчетам, шанс выживания составит 68%! 

Голос ""Гарри"" звучал ""напугано"" , если так можно выразится для робота. Сам мужчина еще больше отдалился в глубь леса, а Сканер продолжил:

— О! Шеф! Я фиксирую массивное строение впереди, через 189, тоесть 188, тоесть 187... и так далее, ввиду того что вы бежите, метров!",ktoia,1461030848324440253
"2026-01-15,14:00:26",samin__,#0,"— Леонард Моретти —

Слушая Кайла, Моретти хотел было даже прервать его, однако дослушав того до конца он угрюмо отвёл взгляд. Если в этих словах была хоть частичка честности, то судьба мужчины предрешена. Однако сознание парня зацепилось за то, что он жив. Эта мысль не давала ему покоя, он просто не мог понять как можно быть живым, в мире мёртвых. Помолчав там немного, Лео всё же решил прервать молчание, что казалось давило на его сознание посильнее, чем идея быть убитым:

— Мда... в интересное местечко меня закинуло. Сюда бы святую инквизицию королевского двора, было бы замечательно. Целый отдельный мир, в котором разве что тёмных божеств я не видел

— Кстати, Кайл, я вот в толк взять не могу. Если это ""лимбо"" как я могу быть живым? И что это были за ""смоляные собаки"", которых я видел в последние минуты жизни? И да, ты упомянул что если тварь поглотит ""живую"" сущность - будет плохо. Дай угадаю, они становятся сильнее и осмысленнее, да?

— И да... ""время вышло"". Что это то означает для нас?

Договорив, парень стал стучать ноготками по металлическому наведшую своей трости, думая стоит или сейчас использовать свою силу, что может вывести его из строя, но уж точно повысит шансы на выживание. С одной стороны стояло бы, однако тот всё ещё не доверял тем, кто может бросить его в любой момент. Сказать человек может что угодно, но только его поступки отражают его личность... да и идея бросать ""недо-героя"" ему не нравилась, однако в его словах нужно было убедиться, что сейчас парень и пытался сделать",_kambot,1461309675285905525
"2026-01-15,17:50:03",biokoff,#0,"—Генрих Ере—
|-----------------------------------------------------------------------------|
Тот спокойно сел на землю у лестницы, держа меч по направлению к ней, а сам же стал слушать, не хотя вмешиваться в данный разговор, однако услышав про время, тот все же не хотя ответил:
|-----------------------------------------------------------------------------|

—При моей первой и единственной встречи с хозяином леса он заявил что ""Время ещё не пришло"", отчего я изо дня в день сидела в церкви в ожидании его следующего хода, однако с твоим появлением он сказал ""Время пришло"", что означает, что он скоро заявиться за моей головой, отчего оставаться здесь я не намерен. Вот что для меня означает эта фраза, ито, я не совсем уверен, что правильно её расценил.

|-----------------------------------------------------------------------------|",samin__,1461314078373974027
"2026-01-15,20:53:27",ktoia,#0,"— Деймос Морф —

Мужчина бежал, сжимая в руке ножище. Останавливаться было нельзя - это недопустимая роскошь. **189?** Для него это звучало как шутка! Или как приговор. Но если Гарри говорит **""бежать быстрее""** значит альтернатива ещё хуже!!!

— Хрена ли?! Сука...

Деймос выдохнул сквозь зубы, ускоряясь ещё сильнее. Ветки хлестали по плечам, но мужик не замедлялся. Если там сзади он - то лучше уж встретить это ""массивное строение"", чем стать частью местного пейзажа. Мужчина уходил всё дальше в лес, к зданию. Возвращаться? Ну на хрен! Переждать и валить... **Их** можно найти и в другом месте.

Если он все таки добежит до ""массивного строения"", то мигом ворвется в него и с силой захлопнет дверь, бросив:

— Не убили за столько лет... черт.",_kambot,1461311852532203706
"2026-01-19,14:38:46",_kambot,#0,"— Кайл Товальд —

Мужчина так и сидел, уткнувшись глазами в пол, но Леонард вдруг заговорил. Кайл поднял голову на парня, а после дослушав того до конца, ответил:

— Место интересное... да не то слово.. Не знаю о каких псах ты точно говоришь, но если они и в правду смолянистые то... ох, черт.. Твой родной мир далеко не в лучшем положении.... Я видел и других ""попаданцев"" из других миров, они рассказывали как какая то ""смола"" уничтожала целые материки, поглощая в себя... Но, тебе повезло. Ты не будешь таким травмированным, увидел только начало, а конец... боюсь отсюда выхода нет.. Во всяком случае я о нем н знаю. Да и не смогу, **мертвым дороги в мир живых быть не должно.**Вы же двоя..

Кайл указал пальцами на <@&1451285412478718075> и <@&1450955974692044900> :

— Вы живые. Все кто попадают сюда и не из мира откуда я сам - живые. Вы можете попасть разными способами... кто то имел контакт со смолой, кто то с тварями, что прорвались в ваш мир... ммм.. всегда по разному. Мои слова могут быть не точными и это факт. Но вот со знаниями людей из... скажем ""Башен"" уже не поспоришь. Настоящие гении! 

Мужчина слегка просмеялся, а после вновь серьезно посмотрел на двоицу:

— А время... судя по все-

Кайла прервал **хлопок на первом этаже...**",biokoff,1461371866278264893
"2026-01-19,14:45:44",_kambot,#0,"**И так, все дальше следуя указаниям сканера, Деймос добежал до здания. Это была церковь. Не маленькая, но и не большая. В самый раз для укрытия.. наверное. В любом случае, мужчина пулей забежал во двор, а после и во внутрь здания, захлопнув за собой дверь. Внутри был мрак и тишина. Освещало помещение лишь фонарик Сканера, который уже гораздо лучше и ярче работал в условиях замкнутого пространства. Перед Морфом встала картина в виде закрытых окон, местами побитых, лестница на второй этаж и множество скамей для прихожан. Потолок же был разукрашен типичной мозайкой, хоть и потресковшейся...**

Тем временем Сканер начал говорить, а **его роботизированный голос был слышен эхом на все здание:**

— О! Шеф, судя по всему вы добрались до здания, которое я заприметил! Вы большой молодец! Исходя из анализа, могу сказать, что это церковь. И.. оу, кажется... мм.. минутку!

Свет от фонарика в сканере сменился на темно-красный и массированные лучи алого света прошлись несколько раз по всему помещению с характерным *пиком*, а после Сканер произнес:

— Я фиксирую 3 жизненых показателя помимо вас!



**тем времем и сердчеко <@&1450955974692044900> начало трепетать**",ktoia,1461418018012926168
"2026-01-19,14:46:35",biokoff,#0,"—Генрих Ере—
|-----------------------------------------------------------------------------|
Воин продолжал молчать лишь недовольно касаясь на лестницу, особенно после хлопка. Он продолжал направлять меч в сторону лестницы, однако сам предпринимать ничего не планировал.
<@&1450955974692044900> .
|-----------------------------------------------------------------------------|",_kambot,1462773278199255186
"2026-01-19,16:45:44",samin__,#0,.,_kambot,1462773278199255186
"2026-01-19,16:52:37",samin__,#0,"— Леонард Моретти —

Парень внимательно слушал рассказ парня, подмечая тонкости мирка в который тот попал. Поняв что он ещё живой, уголок его рта слегка приподнялся, однако столь же резко опустился, когда зашёл разговор о том, что его мир в опасности. Сможет ли выстоять королевство Лоен? Некая часть территорий пострадает и это точно, однако святая инквизиция должна быть в силах справиться с такими отродиями, хотя... сколько подобных той твари пришло в мир? Неизвестно...

И вот сердечко парня стало трепетать. Леонард резко выставил руку с указательным пальцем, а после застыл, прислушиваясь к ощущениям. Спустя пару секунд его глаза открылись и тот опустил палец на лестницу, а затем прислонил палец к своей шее, сохраняя настороженное выражение лица

||<@&1451285412478718075> ||",_kambot,1462775032265834506
"2026-01-20,03:11:39",ktoia,#0,"— Деймос Морф —

Мужчина замер у двери, прижимаясь спиной к холодному дереву, пока красный луч сканера прорезал темноту, выхватывая из мрака пыльные скамьи и облупившиеся фрески. Услыша про три. Три жизненных показателя. Блять. Деймос прошипел сквозь зубы, медленно и сильнее сжимая ножище:

— Хрена ли... 

Три... Сканер продолжал бубнить что-то про анализ и вероятности, но Деймос уже не слушал. Его глаза привыкали к темноте, выхватывая детали: тени под скамьями, тени в конце зала, лесницу ведущую на второй этаж...

— Гарри, где именно? Люди или.... херня? 

Деймос продолжал шептать сквозь зубы, и стоять на одном месте./

||<@&1450955974692044900> <@&1451285412478718075> ||",_kambot,1462775032265834506
"2026-01-20,06:14:44",biokoff,#0,"—Генрих Ере—
|-----------------------------------------------------------------------------|
Мечник стал прислушиваться к шагам и нижнему помещению обнаружив полную тишину тот понял, что внизу ""враг"" замер, отчего тот показал пальцем у шлема намекая на тишину, а сам стал ожидать момент, чтобы ринуться со второго этажа на первый, однако пока он не знал где цель, тот предпочел выжидать.
<@&1450955974692044900> , <@998481175276425287> 
|-----------------------------------------------------------------------------|","ktoia, _kambot",1462962746348929066
